"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-09","4.92",,"0.00","0.0","0.0","36","51","26","  300","  360","14.1","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-10","3.80",,"0.23","0.6","0.0","36","42","27","  110","   30","13.0","19.9","    1",,,"    1",,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-11","6.49",,"0.26","2.1","3.1","33","34","31","   40","   20","12.1","18.1","    1",,,"    1",,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-12","6.26",,"0.00","0.0","3.1","29","31","26","   50","   30","13.0","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-13","7.83",,"0.34","0.2","3.1","30","31","27","   40","   30","14.1","21.9","    1",,,"    1",,"    1","    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-14","4.70",,"0.00","0.0","2.0","31","38","28","  350","  360","8.1","19.0","    1",,,,,"    1","    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-15","7.16",,"0.47","0.0","1.2","36","39","34","   70","   40","14.1","19.0","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-16","10.51",,"0.39","0.0","0.0","39","48","28","  300","  280","25.1","36.9","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-17","7.61",,"0.00","0.0","0.0","30","37","24","  300","  300","21.9","29.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-18","6.93",,"0.52","0.8","0.0","29","31","27","   80","   90","17.0","21.9","    1",,,"    1",,"    1","    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-19","7.16",,"0.06","0.2","1.2","31","38","29","  300","  330","17.0","28.0","    1",,,,,"    1",,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-20","14.09",,"0.00","0.0","1.2","31","33","23","  290","  270","25.9","38.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-21","5.82",,"0.00","0.0","1.2","29","40","19","  300","  320","12.1","18.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-22","5.14",,"0.44","0.5","0.0","33","37","31","  250","  170","12.1","18.1","    1",,,"    1",,"    1",,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-23","11.18",,"0.00","0.0","0.0","42","56","32","  280","  260","35.1","47.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-24","5.82",,"0.00","0.0","0.0","46","63","29","  180","  200","16.1","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-25","9.17",,"0.00","0.0","0.0","49","56","32","  300","  290","23.0","33.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-26","5.82",,"0.12","0.0","0.0","41","49","32","   80","   20","15.0","25.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-27","4.92",,"0.25","0.0","0.0","42","54","36","  270","  230","15.0","21.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-02-28","4.92",,"0.91","0.0","0.0","44","46","41","   80","   90","18.1","25.1","    1","    1",,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-01","11.18",,"0.26","0.0","0.0","46","52","38","  290","  290","28.0","45.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-02","9.40",,"0.00","0.0","0.0","38","44","29","  300","  300","23.0","35.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-03","5.37",,"0.00","0.0","0.0","41","59","24","  260","  270","16.1","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-04","13.65",,"0.00","0.0","0.0","47","54","32","  290","  290","25.1","38.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-05","13.87",,"0.00","0.0","0.0","35","43","26","  270","  280","28.0","40.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-06","8.95",,"0.00","0.0","0.0","36","47","28","  300","  300","23.0","32.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-07","5.37",,"0.00","0.0","0.0","35","47","22","  320","  280","16.1","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-08","3.36",,"0.00","0.0","0.0","37","54","22","  290","  300","15.0","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-09","6.49",,"0.00","0.0","0.0","51","71","32","  270","  280","19.9","30.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-10","6.26",,"0.00","0.0","0.0","55","69","45","  150","  100","14.1","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-11","6.04",,"0.00","0.0","0.0","58","79","39","  230","  190","18.1","28.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-12","9.62",,"0.00","0.0","0.0","65","70","55","  270","  270","23.0","33.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-13","6.71",,"0.00","0.0","0.0","53","58","37","  300","  320","17.0","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-14","14.54",,"0.00","0.0","0.0","49","64","37","  290","  290","36.0","53.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-15","6.93",,"0.00","0.0","0.0","41","47","30","  340","  310","19.9","29.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-16","6.26",,"0.00","0.0","0.0","42","45","39","  140","  140","14.1","21.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-17","4.25",,"0.00","0.0","0.0","44","50","40","  120","  110","8.9","12.1","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-18","5.82",,"0.56","0.0","0.0","48","53","46","   30","   30","18.1","29.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-19","11.41",,"0.00","0.0","0.0","46","50","38","   30","   10","21.9","40.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-20","4.25",,"0.00","0.0","0.0","43","58","28","   70","   10","10.1","16.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-21","4.03",,"0.00","0.0","0.0","46","64","28","   60","   50","13.0","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-22","4.47",,"0.00","0.0","0.0","49","63","29","  110","   60","12.1","17.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-23","7.16",,"0.00","0.0","0.0","54","68","38","   80","  120","17.0","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-24","6.04",,"1.55","0.0","0.0","56","59","53","   70","   50","14.1","17.0","    1","    1",,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-25","2.91",,"0.00","0.0","0.0","58","64","56","   70","   60","10.1","14.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-26","13.42",,"0.00","0.0","0.0","69","83","56","  280","  270","32.0","46.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-27","5.59",,"0.00","0.0","0.0","61","73","45","  120","  130","17.0","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-28","12.08",,"0.69","0.0","0.0","60","72","49","  290","  300","35.1","52.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-29","11.63",,"0.00","0.0","0.0","52","59","40","  290","  300","32.0","48.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-30","6.93",,"0.00","0.0","0.0","51","67","34","  110","  150","21.0","30.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-03-31","5.82",,"0.84","0.0","0.0","60","68","52","  300","  310","23.9","38.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-01","12.53",,"0.15","0.0","0.0","48","52","34","  290","  310","23.9","36.9","    1",,,"    1",,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-02","11.86",,"0.00","0.0","0.0","37","47","30","  320","  310","23.0","36.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-03","4.25",,"0.00","0.0","0.0","41","56","29","  280","  270","15.0","19.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-04","7.83",,"0.00","0.0","0.0","54","72","41","  290","  310","19.9","28.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-05","7.16",,"0.00","0.0","0.0","60","72","44","  280","  290","19.9","29.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-06","4.92",,"0.00","0.0","0.0","64","76","54","  360","  340","13.0","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-07","5.14",,"0.00","0.0","0.0","63","78","48","  110","   60","13.0","18.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-08","8.72",,"0.00","0.0","0.0","62","71","52","  110","  100","18.1","25.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-09","8.05",,"0.38","0.0","0.0","56","59","52","  100","  100","21.9","25.1","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-10","5.37",,"0.01","0.0","0.0","58","69","53","   70","   40","12.1","18.1","    1","    1",,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-11","9.17",,"0.65","0.0","0.0","67","81","59","  150","  140","17.0","25.9","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-12","9.17",,"0.01","0.0","0.0","57","61","50","   90","   70","17.0","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-13","3.58",,"0.00","0.0","0.0","55","66","49","  290","   10","12.1","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-14","4.03",,"0.21","0.0","0.0","56","64","46","  230","  230","13.0","17.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-15","8.95",,"0.00","0.0","0.0","59","66","44","  310","  270","23.0","33.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-16","12.97",,"0.00","0.0","0.0","50","59","39","  280","  300","28.0","38.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-17","5.14",,"0.00","0.0","0.0","51","59","37","  320","  350","15.0","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-18","4.03",,"0.00","0.0","0.0","54","68","40","  310","  320","14.1","19.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-19","3.80",,"0.00","0.0","0.0","55","63","45","  130","  140","13.0","19.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-20","7.61",,"0.00","0.0","0.0","60","77","46","  150","  180","19.9","28.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-21","13.87",,"0.00","0.0","0.0","60","68","39","  290","  290","31.1","44.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-22","11.41",,"0.00","0.0","0.0","44","53","34","  270","  250","29.1","49.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-23","8.50",,"0.00","0.0","0.0","48","66","34","  290","  240","21.0","29.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-24","4.70",,"0.40","0.0","0.0","54","67","38","  160","  130","13.0","19.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-25","10.51",,"0.23","0.0","0.0","56","68","50","  290","  310","21.9","33.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-26","8.72",,"0.00","0.0","0.0","56","68","43","  300","  320","19.9","28.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-27","4.92",,"0.00","0.0","0.0","62","85","42","  280","  290","18.1","25.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-28","7.38",,"0.00","0.0","0.0","76","89","62","  270","  260","21.0","29.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-29","8.05",,"0.03","0.0","0.0","77","85","68","  320","  330","23.0","35.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-04-30","21.47",,"0.00","0.0","0.0","68","73","49","  300","  290","40.0","57.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-01","9.84",,"0.00","0.0","0.0","56","69","44","  300","  300","25.9","34.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-02","8.95",,"0.00","0.0","0.0","68","87","53","  220","  220","17.0","25.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-03","6.71",,"0.01","0.0","0.0","71","75","65","  270","  270","16.1","21.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-04","7.61",,"0.07","0.0","0.0","75","87","65","  290","  240","16.1","23.9","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-05","9.17",,"0.26","0.0","0.0","69","81","56","  300","  290","25.9","38.0","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-06","6.49",,"0.00","0.0","0.0","58","66","45","  310","  360","17.0","30.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-07","5.82",,"0.19","0.0","0.0","54","66","42","  270","  280","15.0","19.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-08","7.61",,"0.26","0.0","0.0","49","59","42","  290","  270","29.1","40.0","    1",,"    1",,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-09","4.92",,"0.01","0.0","0.0","52","64","41","  140","  120","17.0","25.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-10","7.61",,"0.00","0.0","0.0","60","68","47","  310","  350","21.0","32.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-11","7.16",,"0.00","0.0","0.0","58","69","46","  290","  280","17.0","25.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-12","6.04",,"0.00","0.0","0.0","57","70","43","  310","  360","16.1","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-13","4.47",,"0.00","0.0","0.0","59","73","40","  340","   30","13.0","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-14","2.91",,"0.00","0.0","0.0","61","75","45","   70","  350","12.1","19.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-15","4.03",,"0.00","0.0","0.0","64","80","44","   40","   60","14.1","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-16","3.58",,"0.14","0.0","0.0","61","77","47","  290","  280","23.9","33.1","    1",,"    1",,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-17","2.24",,"0.00","0.0","0.0","62","76","50","   70","   50","10.1","14.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-18","3.58",,"0.00","0.0","0.0","65","82","48","  140","  320","12.1","16.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-19","4.47",,"0.00","0.0","0.0","72","89","54","  280","  240","12.1","15.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-20","7.16",,"0.00","0.0","0.0","75","87","58","   60","  130","18.1","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-21","2.46",,"0.00","0.0","0.0","70","87","50","  140","  130","12.1","16.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-22","8.28",,"0.00","0.0","0.0","76","93","59","  290","  280","16.1","25.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-23","8.95",,"0.00","0.0","0.0","82","95","70","  280","  300","19.9","31.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-24","10.07",,"0.24","0.0","0.0","71","82","57","   90","   90","18.1","25.1","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-25","4.92",,"0.00","0.0","0.0","63","77","57","  110","  110","14.1","18.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-26","4.70",,"0.85","0.0","0.0","75","94","51","  260","  300","25.1","36.9","    1",,"    1",,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-27","5.37",,"0.00","0.0","0.0","75","86","65","  290","  350","16.1","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-28","12.75",,"0.95","0.0","0.0","70","74","56","   70","   90","21.0","28.0","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-29","11.86",,"0.50","0.0","0.0","54","56","50","   50","   50","19.9","31.1","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-30","6.93",,"0.15","0.0","0.0","52","57","49","   40","   30","15.0","21.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-05-31","4.47",,"0.00","0.0","0.0","61","76","49","  270","  330","16.1","25.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-06-01","4.92",,"0.00","0.0","0.0","66","80","51","  150","  130","14.1","18.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-06-02","5.82",,"0.00","0.0","0.0","70","81","62","  110","  130","17.0","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-06-03","5.82",,"0.03","0.0","0.0","73","86","67","  290","  330","21.9","32.0","    1",,"    1",,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-06-04","6.26",,"0.00","0.0","0.0","76","86","66","  260","  330","15.0","25.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2021-06-05","6.04",,"0.00","0.0","0.0","79","94","63","  230","  290","16.1","23.0",,,,,,,,
